/home/x86isnice/0627_keypoints_with_filter/dataset2/71.pcd:23.7524,2.62309,0,0.0304519,5.10047,38.0012,8.8654,0.108697,0,2.18743,19.3309,0.0952064,1.13121,6.19706,13.1025,20.0416,24.3408,18.4498,10.703,4.52779,1.37078,0.0402412,0.0716563,0.645507,6.36152,23.1828,23.152,6.42307,18.9032,16.2502,4.57153,0.438559,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/98.pcd:21.941,3.68495,0.00984992,0,1.70198,39.7381,6.08885,0.036518,0.0114187,2.13519,24.6522,0.309918,2.05492,5.07238,10.7975,19.0202,25.1056,20.1563,10.9805,5.41033,1.07775,0.0146072,0.00730361,0.393258,4.53932,16.2789,25.6882,10.1578,27.8609,12.3228,2.4047,0.346838,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/38.pcd:22.4995,4.81801,0.106319,0.00501393,3.75982,37.435,7.88427,0.0958099,0.00309471,2.4656,20.9276,0.787555,2.63485,5.15873,15.073,20.3157,20.1668,18.378,10.8057,5.4766,0.849767,0.353303,0,0.629717,6.45258,20.0461,23.7733,9.48936,22.908,13.5453,2.8659,0.289786,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/28.pcd:19.4528,0.628638,0,0.0056798,11.4296,38.7438,1.39386,0,0,3.01622,25.3294,0.178821,1.8773,3.56188,9.94716,17.9214,23.3295,23.8058,10.2384,6.82831,2.31136,0,0,0.202069,1.45188,7.08841,22.3755,10.5745,29.6197,18.2825,9.38186,1.0236,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/46.pcd:21.8896,1.45573,0,0.00207908,2.95362,42.7089,4.29946,0.0323898,0,1.23462,25.4235,0.0130006,0.337473,3.34261,12.4147,22.4234,28.8794,20.9737,8.61884,2.76725,0.229601,0,0,0.391678,3.05601,13.3677,25.527,12.2304,30.3685,13.1265,1.85319,0.0790419,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/17.pcd:19.8624,2.05982,0,0,7.25194,39.3946,2.57067,0,0,1.27433,27.5863,0,0.427349,4.32787,12.3744,21.7618,25.9951,20.3179,9.67166,3.51162,1.49068,0.121557,0,0.23558,2.23009,10.6299,21.3296,12.5794,34.3402,14.8822,3.17265,0.600361,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/3.pcd:21.2212,1.30451,0,0.109585,5.12449,41.0492,4.66432,0.0739733,0,1.31383,25.1388,0.0934867,0.661059,3.44565,13.5692,25.6045,25.7483,16.4569,8.43089,4.97882,0.8682,0.143034,0.0468548,0.268313,3.45109,13.2822,24.1178,13.4236,27.478,15.3297,2.37447,0.227897,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/29.pcd:28.1416,1.00327,0,0,3.19379,40.9956,4.55268,0.0155105,0,0.579914,21.5176,0,0.0992003,1.73647,9.25269,24.0331,28.8928,22.8987,10.3342,2.34978,0.392774,0.0101891,0,0.102948,2.34197,14.2853,31.8957,14.0125,23.2343,12.3191,1.73674,0.0714632,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/21.pcd:20.4918,2.8065,0,0.0446537,5.60004,37.5708,6.51106,0.333277,0,2.37247,24.2694,0.0104596,1.5314,6.11246,13.797,19.4003,21.6494,16.747,11.9274,6.17131,2.57067,0.0825959,0,0.528527,4.36611,19.6866,20.9911,6.90255,21.3298,22.3493,3.4405,0.405395,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/52.pcd:25.0963,1.11828,0,0.0106942,4.2565,41.0159,7.18873,0.0112311,0,1.25656,20.0458,0.0261286,0.570926,2.03277,11.0349,21.9518,28.0607,21.7486,9.95077,4.1875,0.420824,0.0150704,0,0.162653,3.19431,18.6354,27.9637,10.2481,22.779,14.6175,2.32366,0.0755686,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/33.pcd:20.217,3.15895,0,0,7.4668,39.0125,4.33262,0.00234561,0.0040023,4.00152,21.8042,0.00348482,1.18519,6.06449,12.4879,18.155,24.0194,16.5849,12.701,6.88243,1.45555,0.460636,0.00579982,0.726136,3.14531,15.1312,22.0897,8.69278,23.3791,19.6854,6.47128,0.60959,0.0637168,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/9.pcd:18.2491,4.13723,0,0,12.4112,34.0235,5.0384,0,0,5.3285,20.8121,0.281331,1.72819,7.06169,14.4294,18.7158,22.0221,16.6751,12.1227,5.39249,1.49337,0.0777838,0.00437966,0.548741,5.77828,14.5061,18.2063,6.52394,22.0096,21.6122,9.85915,0.946956,0.0042569,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/55.pcd:18.1101,1.12003,0.00452025,0.0338216,8.40529,40.3122,2.51615,0.00459697,0.00359665,1.287,28.2026,0.0555034,0.646346,3.6372,12.9316,21.9859,26.5555,22.4966,8.56294,2.65642,0.420162,0.0518534,0,0.0793616,1.65405,10.1115,20.9946,11.0039,31.6709,21.4466,2.76222,0.276899,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/78.pcd:19.8672,4.85683,0.0918926,0,6.63713,35.8967,7.60051,0,0.0156309,4.81304,20.2211,0.101837,0.891925,5.84524,12.7506,19.5558,19.7916,17.5027,14.1354,6.87861,1.91977,0.626412,0.0242965,0.857332,7.47964,20.2958,19.7769,7.10402,20.2456,16.8162,6.63381,0.741053,0.0253557,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/23.pcd:22.734,1.09302,0,0,8.65914,38.9194,3.75688,0,0,1.36008,23.4775,0.00551358,0.323125,3.35661,11.8631,22.1552,24.9319,21.8236,10.7688,4.07463,0.697573,0,0,0.0691126,2.28167,13.3284,24.8582,9.76593,26.7819,20.288,2.55505,0.0717778,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/59.pcd:19.8162,1.18105,0,0.0477602,6.208,42.5929,2.87446,0,0,1.49305,25.7866,0.0603189,1.11113,3.60036,12.0836,23.0156,25.301,18.9431,11.5507,3.91295,0.377062,0.0443203,0.00553582,0.410376,2.46488,12.6395,21.2662,10.6611,33.7966,14.9341,3.59654,0.216232,0.00876125,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/57.pcd:25.6633,1.78775,0,0,3.41944,39.1348,7.3038,0,0,0.77696,21.9139,0.0251837,0.910898,4.08737,11.7106,20.8635,25.7818,22.6866,10.2104,3.3385,0.385154,0,0,0.488986,5.04094,17.2152,28.5168,9.50839,25.1376,12.4309,1.60671,0.054457,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/66.pcd:27.1624,0.884591,0.0107145,0,4.86707,41.377,3.8648,0.00455123,0,0.459776,21.369,0.0141771,0.280563,1.8706,7.03175,30.398,33.7534,16.4904,7.53213,2.49074,0.138261,0,0.0221476,0.051167,2.54019,11.9259,30.2113,15.4176,27.3685,10.9488,1.4852,0.0291861,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/49.pcd:18.5949,2.39542,0,0.0260568,6.74558,36.2782,5.75662,0.0299721,0,3.68283,26.4905,0.0232898,0.476513,3.711,11.7723,22.5355,24.2952,19.1225,11.3143,5.2115,1.34868,0.189198,0,0.353116,4.79894,14.5934,18.6482,10.6462,28.0502,15.512,6.48178,0.916124,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/79.pcd:23.0801,1.89317,0,0,2.53165,43.549,3.41949,0,0,0.884774,24.6419,0,0.192926,2.29774,8.78524,20.8985,31.6171,22.9956,11.0321,2.0849,0.0958676,0,0,0.0416795,2.93374,15.8437,24.6049,13.5937,27.6284,12.3218,2.62209,0.406385,0.00356731,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/53.pcd:18.1274,2.14156,0.0592028,0.15064,9.81179,35.3934,4.05654,0,0.0384924,4.53872,25.6822,0.542935,1.81608,7.69778,13.0623,19.0902,19.671,17.101,12.1009,6.65347,1.74707,0.51727,0,0.42112,3.10452,13.4491,17.8,7.38922,26.8931,18.6101,9.76008,2.42452,0.148272,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/10.pcd:25.1139,0.881732,0,0,5.22396,39.0947,5.17839,0,0,1.24511,23.2621,0.131791,0.759687,3.67994,10.2878,23.8913,27.3036,20.9055,9.23383,2.76698,1.00461,0.0349512,0.0121873,0.208917,2.25294,13.1457,28.6378,15.0311,24.3246,13.9086,1.80286,0.632082,0.0432284,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/63.pcd:16.8881,4.20447,0.127209,0.493439,8.86487,37.2423,3.73674,0.363198,0.615961,6.51101,20.9527,1.77016,2.28299,5.75897,13.0711,18.312,20.8608,16.63,10.7646,5.1194,3.66984,1.76007,0.00605057,0.866282,5.11257,14.0741,17.0439,7.54193,21.3882,21.46,9.87996,1.77701,0.850146,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/92.pcd:22.7678,4.66696,0.00957754,0.0218755,5.36495,35.53,9.09513,0.0385939,0.00271687,1.76295,20.7394,0.0482463,1.59958,5.83149,12.6467,18.7855,23.0707,19.4148,12.1577,4.19336,2.19392,0.0581732,0,1.15081,9.66879,17.424,21.2599,9.97919,22.4008,13.7148,3.80394,0.597796,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/5.pcd:23.0661,1.0658,0,0.00259268,3.52873,41.3196,4.43497,0,0,1.09511,25.4871,0,0.221779,2.99002,9.34489,21.8328,27.7576,23.8458,10.0239,3.24455,0.658969,0.0796868,0,0.617868,3.76047,10.7616,26.5888,13.322,29.5433,12.3302,2.78349,0.292113,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/62.pcd:15.733,1.85402,0,0.0106394,10.9146,35.4859,3.07486,0.0107896,0.17628,8.19848,24.5414,0.278347,2.30399,6.15825,11.3566,16.0578,22.1892,19.9109,13.1876,7.29348,1.26378,0,0,0.262091,2.70667,10.3534,20.0018,9.60092,23.1642,23.3568,9.54843,1.00573,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/47.pcd:18.111,1.81928,0.0313854,0.0125611,7.54427,39.562,3.06479,0,0.103166,3.61555,26.136,0.186102,1.15472,4.9613,10.4152,20.3072,24.6728,19.2775,12.1668,4.56584,1.57788,0.714714,0.00227345,0.24394,3.40652,10.0155,20.5785,10.7479,27.7386,20.1689,6.05126,0.699261,0.347301,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/82.pcd:22.5643,1.18714,0,0,5.55988,41.6648,3.33913,0,0,1.84255,23.8422,0.00513294,0.436946,3.75637,12.4,20.0171,25.89,20.1253,12.3451,4.45817,0.565839,0,0,0.108744,2.47688,13.0697,27.0838,12.0745,24.0857,18.4026,2.59954,0.098627,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/96.pcd:22.4829,1.59741,0,0,6.29409,38.3565,4.26065,0.00947866,0,1.4468,25.5522,0.0496949,0.941793,2.60114,12.5326,23.4788,27.096,20.0222,9.56926,2.95781,0.706583,0.0440313,0,0.241321,2.83891,13.5079,22.254,11.952,26.1874,20.5637,2.31108,0.143576,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/48.pcd:21.2365,1.87261,0,0.00418678,8.13622,37.5055,5.51613,0,0,2.08605,23.6427,0.0261401,1.32098,5.55868,14.206,20.9972,21.8498,20.1319,10.0811,3.96578,1.7867,0.0757053,0,0.285659,3.08219,16.0854,21.65,9.72979,23.8744,21.0155,4.00178,0.263693,0.0116356,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/69.pcd:17.038,2.18836,0,0.086523,8.02279,40.3935,2.63043,0.0467846,0.0234374,2.59125,26.979,0.124953,1.29703,4.66569,14.3971,21.5739,25.6744,17.1407,10.3847,3.53717,1.10098,0.103436,0,0.674931,2.42135,12.0074,19.5333,8.87703,30.0295,21.5015,4.57374,0.381313,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/68.pcd:21.6748,4.7854,0,0,4.83365,35.573,9.53762,0.0881419,0,2.63999,20.8674,0.197826,1.70028,5.39551,13.3196,16.7803,19.6891,21.8796,12.233,6.46453,1.937,0.403371,0,1.11064,7.4805,21.8141,20.744,7.0396,20.9579,16.8097,3.76957,0.273982,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/27.pcd:20.0094,5.8993,0.0764741,0.085833,4.92984,35.2957,8.89011,0.0547825,0,1.51474,23.2439,0.450178,1.53089,5.58774,13.3563,20.0184,20.5169,18.4019,11.1994,6.31443,2.23146,0.392446,0.458264,3.1218,10.6159,14.7654,21.4364,9.64399,21.8108,14.0591,3.48129,0.606927,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/34.pcd:19.6317,1.93105,0.113727,0,5.19207,39.9017,5.18365,0,0.130976,3.13226,24.7828,0.00219943,0.972813,3.86163,11.6553,18.7735,23.9325,23.1686,12.1183,4.18899,1.16561,0.160526,0.0736278,0.203239,3.48407,15.238,22.9816,11.4088,26.2339,14.9417,4.63929,0.795844,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/22.pcd:24.9858,0.34671,0,0,4.44138,42.306,3.98464,0,0,0.655353,23.2802,0,0.0781144,1.5645,8.58522,23.4878,28.7339,24.3483,10.7992,2.24058,0.162396,0,0,0.146859,1.65812,11.8164,29.6083,13.9547,28.9889,10.5321,2.88471,0.409913,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/30.pcd:26.0957,1.31297,0.0137598,0.0130083,3.96137,39.4308,6.27333,0.0659068,0,1.21987,21.6133,0.00546089,0.539039,3.52422,9.89674,20.3454,28.954,21.2451,11.5283,3.21282,0.696656,0.0521517,0,0.257025,3.59714,14.932,27.4048,16.6773,22.8033,11.653,2.45874,0.21669,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/8.pcd:23.6387,1.22604,0,0,8.64795,41.5321,1.66273,0,0,1.05597,22.2365,0,0.283568,2.50689,9.32781,19.4871,27.2299,23.9668,11.8332,4.01257,1.35215,0,0.0180724,0.305573,1.82924,10.4247,25.3698,15.0006,27.3471,16.3058,3.27215,0.115438,0.0114145,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/97.pcd:19.2986,5.71936,1.05838,0.0527909,4.07415,36.2874,8.62425,0.824172,0.124208,2.12574,21.8109,3.48256,2.13917,5.71888,9.12696,15.7915,20.2169,19.4742,12.5843,6.5577,4.42573,0.482008,0.964583,5.6624,7.46077,13.8131,21.381,8.85106,23.4608,13.6249,4.32636,0.436989,0.0180136,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/45.pcd:24.983,2.49638,0.039855,0,3.35752,41.3675,5.84669,0.0398591,0,1.73197,20.1372,0.00222819,1.28883,4.30529,11.659,20.1361,27.5912,19.966,10.0476,3.07008,1.71366,0.220037,0,0.548525,3.84554,19.2842,25.8565,10.31,24.0169,13.3219,2.34749,0.468916,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/74.pcd:26.9765,1.09877,0,0.024734,4.53998,40.8833,4.98816,0,0,1.06132,20.4272,0.00677024,0.500196,2.94541,10.7976,19.7348,28.6198,22.3944,11.03,3.27509,0.675309,0.0205989,0.0180294,0.286459,2.96969,15.1251,27.245,10.3458,25.6334,16.0355,2.25647,0.0763503,0.00827581,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/70.pcd:22.8274,2.31506,0,0.186038,5.80778,35.182,7.88017,0,0,1.21518,24.5863,0,1.32067,5.1124,13.7632,20.0903,22.4113,19.2653,12.7554,4.24079,1.04065,0,0.00598335,0.182955,5.82123,21.2817,20.1305,6.7393,24.3801,17.8614,2.87712,0.719686,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/24.pcd:17.5472,3.78799,0.00472392,0,8.11663,38.6655,3.53201,0.00268499,0,5.27893,23.0644,0.384734,0.563112,4.84398,12.3071,21.0589,21.815,17.7112,11.8995,7.05747,2.21688,0.142119,0,0.642357,4.44536,12.4037,21.9798,9.51366,22.7881,19.2079,8.44747,0.571709,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/51.pcd:24.1117,2.50032,0,0,2.72345,37.3485,9.30145,0.0356639,0,1.77543,22.2034,0.13541,0.948236,4.83773,12.4283,17.1475,22.8669,20.3988,14.7245,5.04904,1.39358,0.0698913,0.0803918,0.176759,5.59555,19.4652,29.0738,8.66077,22.2969,11.2765,2.77397,0.600209,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/12.pcd:20.7367,2.11465,0.0308475,0,6.84427,38.0693,5.82952,0.0693555,0.0131515,1.28363,25.0086,0.221152,1.35603,6.09866,12.5982,16.7464,23.5985,20.0765,13.2412,4.39377,1.24736,0.42227,0.101419,0.771009,3.10019,15.8119,23.38,8.30957,30.6788,15.2268,2.15296,0.442107,0.0251828,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/37.pcd:21.2562,5.6728,0.487193,0.728703,6.89001,33.64,8.87984,0.428785,0.564466,5.52556,15.9264,1.90518,3.41004,6.75792,11.763,14.2438,18.8999,18.0607,12.1841,7.76436,3.36652,1.64448,0.773429,2.90104,9.63552,17.0629,20.6164,7.63234,17.0072,13.5839,6.27213,3.90432,0.610874,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/50.pcd:18.7328,1.44149,0,0,6.69579,39.5029,3.52248,0,0,1.69684,28.4077,0,1.03023,2.90363,11.3661,21.3222,26.0676,21.2579,11.3094,4.09978,0.643189,0,0,0.34214,2.88896,11.5253,20.9255,9.62418,32.0136,17.6781,4.44419,0.539971,0.0180428,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/2.pcd:19.0226,3.98789,0.762712,1.42685,10.845,31.3562,6.19395,0.931168,1.5954,5.22384,18.6544,4.43975,4.35708,7.46269,12.1429,16.8182,16.7269,14.9268,10.1314,6.03182,3.33009,3.63242,1.04617,2.4132,7.79021,11.59,16.5506,7.38307,21.2161,17.8952,9.35841,2.2847,2.47233,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/60.pcd:21.0017,1.09964,0,0,7.10952,39.8831,3.49701,0,0,1.93679,25.4722,0.00551611,0.541815,3.26239,12.858,25.7514,27.0112,18.6298,8.2351,3.28675,0.40683,0.0111748,0.0171726,0.126958,1.74003,10.1487,26.4036,10.0851,27.7166,19.2311,4.34901,0.158732,0.0229741,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/76.pcd:25.1325,1.15842,0,0.00898047,3.74339,40.2952,4.83288,0.0267225,0,0.948862,23.853,0.00253902,0.604373,3.22898,9.70374,23.2439,28.812,21.6728,9.78402,2.74636,0.201326,0,0,0.0524869,2.40371,13.5623,26.4796,17.0019,27.2623,10.0008,3.11473,0.122222,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/65.pcd:22.7788,2.21188,0,0,5.48419,38.6353,5.06071,0.114187,0,1.22073,24.4942,0.123139,1.14872,5.34086,10.094,17.0074,25.271,23.2495,13.1262,3.77608,0.849604,0.0135552,0,0.771875,4.01959,13.6901,25.5843,10.0339,27.3386,15.887,2.53681,0.137745,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/58.pcd:19.4357,0.939464,0,0.0575708,3.93088,43.428,2.18974,0,0.0440506,1.48414,28.4905,0.0296907,0.609197,2.51055,10.2553,20.2074,33.2034,22.3148,7.56234,2.70542,0.462527,0.139399,0,0.114165,2.03232,8.5843,23.0455,16.7424,33.3446,12.5547,3.20574,0.339227,0.037013,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/6.pcd:22.315,3.70382,0,0,4.63539,37.6192,7.6525,0.0353702,0,1.03906,22.9996,0.366449,2.11238,3.07055,10.2926,21.7164,26.616,18.2607,11.3383,3.90286,1.93967,0.384093,0,1.13153,5.2646,16.8486,21.6432,13.2525,25.4421,14.7559,1.52511,0.136485,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/14.pcd:17.5925,4.54716,0.0841797,0.359532,10.8553,29.8178,8.55347,0.227964,0.331196,7.25721,20.3737,1.40354,4.47068,7.43148,10.2288,16.4308,20.0627,14.6709,13.9173,6.91218,3.60177,0.869911,0.0325104,0.753988,7.206,17.2368,16.3585,6.13162,17.102,20.6894,10.8197,3.50978,0.159698,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/89.pcd:20.9037,2.15768,0.0190516,0.100716,8.0711,36.9628,3.43815,0,0,3.16462,25.1821,0.260672,0.983655,5.08576,11.2147,19.2714,23.8783,19.5644,11.9819,6.12542,1.52221,0.111718,0.0155081,0.288923,3.1162,13.6119,21.5066,10.4829,25.4713,19.7094,5.44762,0.330543,0.0190989,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/73.pcd:23.1027,0.733497,0,0,1.74901,44.6451,6.49062,0,0,1.11882,22.1603,0,0.0605937,2.55548,7.82721,20.7122,29.0822,25.3682,10.3348,3.62441,0.417957,0.016974,0,0.097971,1.5105,13.397,37.0621,11.1522,23.553,12.0882,0.954514,0.184522,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/75.pcd:20.753,0.576763,0,0,3.98858,43.2768,3.07699,0,0,0.494156,27.8337,0.0153201,0.0920189,2.77343,12.079,25.6391,31.1385,19.8715,6.88492,1.42297,0.0807589,0.00250064,0,0.0314328,1.45364,12.3554,25.238,13.5726,33.644,11.5748,2.10146,0.0287183,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/56.pcd:23.0051,3.78148,0.277085,0.211546,9.22526,32.4038,6.86744,0.342891,0.273667,4.9122,18.6995,1.13032,3.04217,7.03003,12.9631,16.2524,18.9483,16.7067,11.6999,6.40558,3.78594,2.0355,0.320478,1.57212,6.24259,15.7598,22.2488,6.81197,19.1336,17.5241,8.09624,2.21824,0.0720697,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/16.pcd:21.9079,0.332806,0,0,2.7713,45.5668,3.40927,0,0,0.413794,25.5982,0.034168,0.12044,2.53167,10.2771,22.1674,30.6158,22.2279,9.49785,2.28592,0.241724,0,0.0086044,0.0747367,1.48605,9.50675,29.2495,14.7895,30.4979,11.626,2.57651,0.184383,0,flat
/home/x86isnice/0627_keypoints_with_filter/dataset2/19.pcd:20.4213,2.06027,0.0394407,0.0659913,9.51595,36.7557,4.12866,0.0102236,0.0215385,4.83492,22.1459,0.309646,1.76351,5.58776,9.17614,17.5922,27.9704,20.526,11.8126,3.57371,1.34893,0.339202,0.00204103,0.251207,3.86241,11.4681,23.9202,10.6964,21.8553,17.9595,9.45156,0.518494,0.0146948,flat
